incident_id,locality,latitude,longitude,crime_type,severity,time_of_day,day_type,lighting,crowd_level,police_distance_m,report_source,risk_score
INC00711,Pokhariput,20.256993,85.80503,Harassment,3,Night,Weekday,Moderate,Low,1331,Community,67
INC00712,Chandrasekharpur,20.334617,85.820667,Stalking,4,Afternoon,Weekend,Good,High,832,Community,64
INC00713,Rasulgarh,20.290263,85.870178,Harassment,3,Afternoon,Weekend,Poor,Low,528,Community,70
INC00714,Chandrasekharpur,20.332415,85.820964,Suspicious Activity,2,Evening,Weekday,Poor,Medium,1497,Community,55
INC00715,Mancheswar,20.31939,85.862558,Harassment,3,Evening,Weekday,Good,Medium,661,Community,58
INC00716,Pokhariput,20.256084,85.806299,Assault on Woman,5,Morning,Weekend,Moderate,Medium,1431,Community,85
INC00717,Kalpana Square,20.261081,85.8428,Harassment,3,Evening,Weekend,Poor,Low,559,Community,74
INC00718,Nayapalli,20.294168,85.802491,Harassment,3,Evening,Weekday,Good,Low,967,Police,51
INC00719,Acharya Vihar,20.297377,85.835752,Stalking,4,Morning,Weekday,Moderate,High,1382,Police,69
INC00720,Chandrasekharpur,20.334753,85.822995,Stalking,4,Night,Weekend,Moderate,High,249,Police,89
INC00721,Chandrasekharpur,20.332474,85.818513,Assault on Woman,5,Morning,Weekend,Good,Medium,233,Police,70
INC00722,KIIT Square,20.353757,85.815395,Stalking,4,Night,Weekend,Moderate,High,881,Community,89
INC00723,Rasulgarh,20.292025,85.871744,Suspicious Activity,2,Evening,Weekday,Moderate,Medium,1370,Community,48
INC00724,Master Canteen,20.269527,85.838648,Assault on Woman,5,Morning,Weekend,Poor,Medium,496,Police,92
INC00725,Old Town,20.239348,85.833668,Stalking,4,Afternoon,Weekend,Poor,High,738,Community,83
INC00726,Baramunda,20.270247,85.801874,Assault on Woman,5,Evening,Weekday,Moderate,High,116,Community,98
INC00727,KIIT Square,20.354915,85.818357,Harassment,3,Morning,Weekend,Moderate,Low,1411,Police,51
INC00728,Saheed Nagar,20.297969,85.844092,Snatching,3,Evening,Weekend,Moderate,Medium,787,Community,64
INC00729,Acharya Vihar,20.302257,85.837463,Harassment,3,Evening,Weekday,Poor,Medium,571,Community,71
INC00730,CRP Square,20.317716,85.820989,Snatching,3,Night,Weekend,Good,High,113,Community,56
INC00731,Patia,20.352954,85.819142,Assault on Woman,5,Evening,Weekday,Poor,Medium,160,Community,100
INC00732,Rasulgarh,20.291613,85.870039,Suspicious Activity,2,Evening,Weekday,Good,High,636,Police,33
INC00733,Lingaraj,20.24531,85.83303,Snatching,3,Afternoon,Weekend,Moderate,Medium,862,Community,58
INC00734,Infocity,20.346296,85.813785,Harassment,3,Afternoon,Weekday,Moderate,Medium,751,Community,60
INC00735,KIIT Square,20.353524,85.820127,Sexual Harassment,5,Afternoon,Weekend,Good,High,1389,Police,72
INC00736,Saheed Nagar,20.298508,85.842946,Snatching,3,Evening,Weekend,Good,Medium,1421,Police,53
INC00737,Dumduma,20.262931,85.793243,Stalking,4,Night,Weekday,Poor,Medium,649,Community,100
INC00738,Saheed Nagar,20.295018,85.843379,Harassment,3,Evening,Weekend,Moderate,Low,1270,Community,63
INC00739,Pokhariput,20.25651,85.80277,Harassment,3,Evening,Weekend,Good,High,1149,Community,54
INC00740,Master Canteen,20.268205,85.840985,Stalking,4,Afternoon,Weekday,Good,Medium,643,Community,60
INC00741,Baramunda,20.270077,85.804862,Suspicious Activity,2,Night,Weekday,Poor,High,246,Community,68
INC00742,Nayapalli,20.294975,85.803816,Harassment,3,Night,Weekend,Poor,High,1337,Police,83
INC00743,Patia,20.353791,85.81858,Sexual Harassment,5,Night,Weekday,Poor,Low,1442,Community,100
INC00744,Lingaraj,20.24434,85.832259,Harassment,3,Afternoon,Weekend,Moderate,Medium,1059,Police,57
INC00745,Infocity,20.342127,85.817621,Stalking,4,Night,Weekday,Good,Medium,1243,Community,72
INC00746,Baramunda,20.267058,85.805862,Kidnapping Attempt,5,Night,Weekend,Moderate,Medium,926,Police,100
INC00747,Nayapalli,20.296405,85.802193,Assault on Woman,5,Afternoon,Weekend,Poor,Low,1263,Community,99
INC00748,Lingaraj,20.242344,85.834207,Harassment,3,Afternoon,Weekday,Good,Medium,1024,Community,44
INC00749,Acharya Vihar,20.300317,85.832192,Harassment,3,Night,Weekend,Moderate,High,242,Police,71
INC00750,Saheed Nagar,20.297757,85.83862,Harassment,3,Morning,Weekday,Moderate,High,941,Community,51
INC00751,Pokhariput,20.256459,85.803334,Stalking,4,Night,Weekend,Good,Low,734,Community,80
INC00752,Acharya Vihar,20.302635,85.835525,Assault on Woman,5,Evening,Weekday,Poor,High,115,Police,100
INC00753,Lingaraj,20.241481,85.832973,Assault on Woman,5,Evening,Weekend,Moderate,Medium,180,Police,92
INC00754,Old Town,20.23927,85.832785,Snatching,3,Evening,Weekend,Poor,High,610,Community,77
INC00755,Master Canteen,20.269954,85.842191,Stalking,4,Morning,Weekend,Poor,High,423,Community,85
INC00756,Infocity,20.345334,85.814304,Snatching,3,Evening,Weekend,Poor,Medium,855,Community,69
INC00757,Kalpana Square,20.258517,85.843036,Stalking,4,Evening,Weekday,Good,Medium,1045,Community,69
INC00758,Lingaraj,20.241504,85.835255,Harassment,3,Afternoon,Weekday,Poor,Medium,1044,Community,68
INC00759,Master Canteen,20.270923,85.843049,Harassment,3,Afternoon,Weekday,Good,High,702,Community,46
INC00760,Infocity,20.341067,85.81464,Snatching,3,Evening,Weekday,Good,Low,1482,Community,55
INC00761,Dumduma,20.265298,85.796382,Assault on Woman,5,Evening,Weekday,Moderate,High,109,Community,94
INC00762,Rasulgarh,20.288731,85.868548,Stalking,4,Evening,Weekday,Poor,Medium,493,Community,84
INC00763,Chandrasekharpur,20.333983,85.819007,Sexual Harassment,5,Afternoon,Weekday,Moderate,High,769,Community,90
INC00764,Vani Vihar,20.29725,85.844634,Harassment,3,Afternoon,Weekend,Good,Medium,455,Community,50
INC00765,Patia,20.354853,85.816896,Stalking,4,Night,Weekend,Moderate,Medium,237,Police,86
INC00766,Vani Vihar,20.299943,85.843275,Stalking,4,Night,Weekend,Poor,Medium,615,Police,99
INC00767,Lingaraj,20.245834,85.835162,Snatching,3,Evening,Weekend,Moderate,Low,751,Police,68
INC00768,Infocity,20.344651,85.81651,Stalking,4,Evening,Weekday,Moderate,High,1303,Police,73
INC00769,Patia,20.357481,85.818353,Assault on Woman,5,Night,Weekend,Poor,Medium,222,Community,100
INC00770,Saheed Nagar,20.295026,85.838427,Harassment,3,Night,Weekday,Moderate,Low,773,Community,70
INC00771,Dumduma,20.263489,85.795876,Sexual Harassment,5,Night,Weekday,Good,Low,801,Community,93
INC00772,Rasulgarh,20.291478,85.869335,Sexual Harassment,5,Night,Weekday,Moderate,High,1389,Community,100
INC00773,Saheed Nagar,20.299752,85.84383,Harassment,3,Afternoon,Weekend,Good,Medium,518,Community,41
INC00774,Master Canteen,20.27033,85.83947,Stalking,4,Afternoon,Weekend,Good,High,1018,Police,58
INC00775,CRP Square,20.317835,85.821389,Harassment,3,Afternoon,Weekday,Moderate,Medium,987,Police,57
INC00776,Lingaraj,20.240499,85.836439,Stalking,4,Evening,Weekend,Moderate,Medium,459,Community,80
INC00777,Master Canteen,20.269373,85.840885,Harassment,3,Evening,Weekend,Poor,High,488,Community,76
INC00778,CRP Square,20.314495,85.821368,Stalking,4,Night,Weekday,Moderate,Medium,1304,Community,80
INC00779,Lingaraj,20.240974,85.835578,Kidnapping Attempt,5,Night,Weekend,Poor,Low,813,Community,100
INC00780,KIIT Square,20.355559,85.819414,Snatching,3,Afternoon,Weekday,Good,Low,1392,Police,40
INC00781,Khandagiri,20.260166,85.779684,Assault on Woman,5,Afternoon,Weekend,Moderate,Medium,430,Community,81
INC00782,Lingaraj,20.245845,85.831482,Snatching,3,Night,Weekend,Poor,High,974,Community,79
INC00783,Mancheswar,20.32147,85.866258,Stalking,4,Night,Weekday,Good,Medium,805,Police,74
INC00784,Lingaraj,20.240039,85.83201,Snatching,3,Evening,Weekend,Good,Low,955,Community,58
INC00785,Kalpana Square,20.259248,85.844224,Harassment,3,Afternoon,Weekday,Good,Low,1022,Community,43
INC00786,Saheed Nagar,20.294896,85.842755,Harassment,3,Afternoon,Weekday,Poor,Medium,1383,Police,61
INC00787,Infocity,20.343266,85.814661,Harassment,3,Evening,Weekday,Moderate,Medium,1477,Police,58
INC00788,Khandagiri,20.254543,85.782295,Sexual Harassment,5,Night,Weekend,Good,Medium,114,Community,93
INC00789,CRP Square,20.314022,85.821577,Stalking,4,Evening,Weekend,Poor,Low,590,Police,93
INC00790,Lingaraj,20.245852,85.836238,Assault on Woman,5,Night,Weekday,Good,Low,922,Police,87
INC00791,Vani Vihar,20.297184,85.844706,Harassment,3,Night,Weekend,Good,Medium,1449,Police,63
INC00792,Saheed Nagar,20.297628,85.843852,Harassment,3,Evening,Weekend,Moderate,Low,766,Community,61
INC00793,Lingaraj,20.244764,85.83309,Snatching,3,Night,Weekend,Poor,Medium,1448,Police,76
INC00794,Baramunda,20.271272,85.806219,Assault on Woman,5,Night,Weekend,Poor,Low,165,Community,100
INC00795,Pokhariput,20.254801,85.806378,Eve-teasing,2,Night,Weekday,Moderate,Medium,598,Community,60
INC00796,Chandrasekharpur,20.333295,85.818961,Stalking,4,Night,Weekend,Poor,Low,551,Police,100
INC00797,Chandrasekharpur,20.334536,85.821801,Snatching,3,Evening,Weekday,Poor,Medium,558,Police,77
INC00798,Nayapalli,20.297305,85.806416,Stalking,4,Evening,Weekend,Moderate,Medium,994,Police,76
INC00799,Chandrasekharpur,20.329668,85.820041,Harassment,3,Evening,Weekend,Good,Low,1273,Community,53
INC00800,Mancheswar,20.320865,85.86454,Snatching,3,Afternoon,Weekday,Moderate,Medium,847,Police,52
INC00801,Chandrasekharpur,20.33223,85.820764,Stalking,4,Afternoon,Weekend,Poor,Low,1123,Community,77
INC00802,Jaydev Vihar,20.303095,85.821967,Snatching,3,Morning,Weekend,Moderate,Medium,352,Community,59
INC00803,Saheed Nagar,20.298025,85.84046,Stalking,4,Night,Weekday,Moderate,Low,531,Police,83
INC00804,Acharya Vihar,20.301364,85.833795,Suspicious Activity,2,Night,Weekend,Poor,High,144,Community,65
INC00805,CRP Square,20.316546,85.821346,Eve-teasing,2,Evening,Weekend,Good,Medium,499,Police,41
INC00806,Chandrasekharpur,20.333514,85.821482,Harassment,3,Night,Weekday,Poor,Low,1037,Community,84
INC00807,Master Canteen,20.267746,85.838869,Snatching,3,Afternoon,Weekday,Poor,Low,118,Community,69
INC00808,Jaydev Vihar,20.303896,85.821077,Stalking,4,Afternoon,Weekday,Good,Medium,1070,Community,55
INC00809,Dumduma,20.26456,85.796818,Snatching,3,Evening,Weekday,Moderate,High,593,Community,62
INC00810,Lingaraj,20.245947,85.835024,Sexual Harassment,5,Morning,Weekend,Moderate,Low,882,Community,90
INC00811,Old Town,20.2357,85.831732,Harassment,3,Evening,Weekend,Poor,High,1301,Community,77
INC00812,Khandagiri,20.255067,85.782357,Snatching,3,Evening,Weekend,Poor,Low,711,Community,69
INC00813,Infocity,20.346173,85.816225,Snatching,3,Evening,Weekend,Poor,Medium,1198,Police,76
INC00814,Infocity,20.344508,85.817282,Assault on Woman,5,Night,Weekday,Good,Low,1448,Police,87
INC00815,Patia,20.356903,85.817238,Assault on Woman,5,Afternoon,Weekday,Good,High,1251,Community,70
INC00816,Chandrasekharpur,20.331181,85.821267,Assault on Woman,5,Evening,Weekend,Poor,High,715,Community,100
INC00817,Pokhariput,20.255462,85.805171,Stalking,4,Evening,Weekday,Poor,Medium,1202,Community,84
INC00818,Rasulgarh,20.28815,85.873137,Harassment,3,Afternoon,Weekend,Good,Medium,1311,Community,42
INC00819,Infocity,20.342564,85.816899,Assault on Woman,5,Afternoon,Weekday,Moderate,Low,1485,Community,82
INC00820,Infocity,20.342616,85.816799,Assault on Woman,5,Evening,Weekday,Poor,Medium,1426,Police,100
INC00821,Kalpana Square,20.258898,85.844727,Sexual Harassment,5,Evening,Weekend,Poor,High,653,Community,99
INC00822,Infocity,20.341534,85.818455,Stalking,4,Night,Weekday,Good,Low,660,Community,76
INC00823,Lingaraj,20.244696,85.831741,Eve-teasing,2,Evening,Weekend,Poor,Medium,1102,Community,58
INC00824,Pokhariput,20.252594,85.801288,Harassment,3,Evening,Weekend,Poor,High,1488,Police,76
INC00825,CRP Square,20.313554,85.82312,Assault on Woman,5,Night,Weekend,Poor,High,1262,Police,100
INC00826,Rasulgarh,20.289809,85.870747,Snatching,3,Evening,Weekday,Moderate,Medium,687,Community,64
INC00827,Baramunda,20.267522,85.802834,Assault on Woman,5,Night,Weekday,Poor,Medium,257,Police,100
INC00828,Mancheswar,20.32346,85.864325,Harassment,3,Evening,Weekend,Poor,Low,968,Community,70
INC00829,CRP Square,20.317988,85.824328,Assault on Woman,5,Night,Weekend,Moderate,Medium,114,Police,100
INC00830,Rasulgarh,20.291267,85.873523,Eve-teasing,2,Night,Weekday,Poor,Medium,186,Community,62
INC00831,Acharya Vihar,20.302036,85.835082,Harassment,3,Night,Weekday,Moderate,Medium,864,Police,70
INC00832,Pokhariput,20.257147,85.80274,Suspicious Activity,2,Evening,Weekend,Good,High,1392,Community,36
INC00833,Dumduma,20.261213,85.793778,Sexual Harassment,5,Evening,Weekend,Moderate,Medium,1360,Community,92
INC00834,Chandrasekharpur,20.334341,85.819117,Harassment,3,Evening,Weekend,Good,Medium,273,Community,50
INC00835,Chandrasekharpur,20.329041,85.822617,Kidnapping Attempt,5,Afternoon,Weekend,Moderate,Medium,846,Community,82
INC00836,Chandrasekharpur,20.332938,85.820636,Eve-teasing,2,Afternoon,Weekday,Poor,High,506,Community,49
INC00837,Jaydev Vihar,20.302464,85.822406,Stalking,4,Afternoon,Weekend,Good,Medium,1462,Police,56
INC00838,CRP Square,20.316799,85.823286,Assault on Woman,5,Evening,Weekday,Poor,Low,1127,Police,100
INC00839,Chandrasekharpur,20.333756,85.818757,Eve-teasing,2,Evening,Weekend,Good,Medium,206,Community,38
INC00840,Vani Vihar,20.296606,85.840737,Snatching,3,Evening,Weekday,Poor,High,412,Police,70
INC00841,Khandagiri,20.259685,85.784766,Sexual Harassment,5,Afternoon,Weekday,Poor,High,311,Police,98
INC00842,Saheed Nagar,20.297347,85.842007,Eve-teasing,2,Afternoon,Weekday,Good,High,493,Police,31
INC00843,Vani Vihar,20.299186,85.841282,Harassment,3,Evening,Weekday,Poor,Low,554,Community,75
INC00844,Dumduma,20.26131,85.79166,Stalking,4,Evening,Weekday,Poor,Low,605,Community,83
INC00845,KIIT Square,20.353963,85.81693,Harassment,3,Afternoon,Weekend,Good,Medium,982,Community,47
INC00846,Nayapalli,20.293581,85.802082,Stalking,4,Evening,Weekend,Poor,Medium,840,Police,92
INC00847,Rasulgarh,20.28856,85.870304,Snatching,3,Night,Weekday,Good,Low,346,Community,65
INC00848,Saheed Nagar,20.299353,85.838649,Snatching,3,Evening,Weekday,Moderate,Low,513,Community,60
INC00849,Jaydev Vihar,20.301303,85.818515,Harassment,3,Night,Weekday,Poor,Low,811,Police,82
INC00850,Kalpana Square,20.259514,85.845588,Harassment,3,Evening,Weekday,Good,Medium,364,Community,57
INC00851,Saheed Nagar,20.296185,85.842308,Snatching,3,Night,Weekend,Poor,High,1143,Community,81
INC00852,Vani Vihar,20.295104,85.83996,Harassment,3,Afternoon,Weekend,Poor,Low,1150,Community,68
INC00853,Baramunda,20.268778,85.802611,Suspicious Activity,2,Afternoon,Weekend,Good,Medium,697,Community,27
INC00854,Jaydev Vihar,20.302744,85.820854,Harassment,3,Afternoon,Weekend,Poor,Medium,102,Community,70
INC00855,Nayapalli,20.297233,85.805296,Harassment,3,Night,Weekday,Moderate,Medium,764,Police,75
INC00856,Old Town,20.240791,85.83206,Harassment,3,Night,Weekend,Moderate,Low,1294,Community,71
INC00857,Vani Vihar,20.298901,85.840324,Assault on Woman,5,Afternoon,Weekend,Moderate,Low,909,Community,83
INC00858,Old Town,20.237874,85.833976,Harassment,3,Evening,Weekend,Poor,High,1266,Community,70
INC00859,Patia,20.357412,85.821405,Stalking,4,Night,Weekend,Good,High,973,Community,80
INC00860,Chandrasekharpur,20.329824,85.822503,Snatching,3,Morning,Weekday,Good,Medium,325,Police,50
INC00861,Jaydev Vihar,20.298502,85.817856,Harassment,3,Evening,Weekday,Good,Low,317,Community,53
INC00862,Saheed Nagar,20.298358,85.843554,Harassment,3,Night,Weekday,Moderate,Medium,599,Community,69
INC00863,Patia,20.352717,85.81828,Sexual Harassment,5,Evening,Weekend,Poor,High,559,Community,100
INC00864,Jaydev Vihar,20.299721,85.82253,Stalking,4,Night,Weekday,Poor,Low,330,Community,91
INC00865,Chandrasekharpur,20.330691,85.818458,Eve-teasing,2,Evening,Weekday,Moderate,Low,273,Police,52
INC00866,Acharya Vihar,20.299009,85.833088,Stalking,4,Evening,Weekday,Poor,Medium,1379,Police,88
INC00867,Khandagiri,20.25847,85.784397,Kidnapping Attempt,5,Night,Weekday,Poor,High,104,Police,100
INC00868,Nayapalli,20.29568,85.806781,Harassment,3,Night,Weekday,Poor,High,975,Police,79
INC00869,Infocity,20.341765,85.817605,Stalking,4,Evening,Weekend,Moderate,Medium,947,Community,83
INC00870,Jaydev Vihar,20.301924,85.818475,Sexual Harassment,5,Evening,Weekend,Moderate,Medium,1190,Community,91
INC00871,Infocity,20.343531,85.816467,Assault on Woman,5,Night,Weekday,Poor,Low,581,Community,100
INC00872,Old Town,20.240746,85.836525,Assault on Woman,5,Morning,Weekend,Moderate,Low,385,Community,82
INC00873,Rasulgarh,20.288648,85.872482,Harassment,3,Afternoon,Weekend,Poor,High,153,Community,66
INC00874,KIIT Square,20.353976,85.815443,Snatching,3,Night,Weekday,Poor,High,848,Community,78
INC00875,Patia,20.356982,85.817398,Assault on Woman,5,Afternoon,Weekend,Poor,Low,713,Community,95
INC00876,Patia,20.353035,85.821787,Harassment,3,Morning,Weekend,Poor,Medium,122,Community,66
INC00877,Pokhariput,20.253548,85.804432,Snatching,3,Evening,Weekend,Good,Low,656,Police,56
INC00878,Jaydev Vihar,20.300402,85.817336,Snatching,3,Evening,Weekend,Poor,Low,1339,Police,75
INC00879,Nayapalli,20.295431,85.804283,Snatching,3,Morning,Weekend,Moderate,Medium,652,Community,51
INC00880,Vani Vihar,20.296013,85.840437,Sexual Harassment,5,Afternoon,Weekday,Good,High,122,Police,74
INC00881,Pokhariput,20.257575,85.802442,Harassment,3,Morning,Weekday,Moderate,High,1090,Community,55
INC00882,Baramunda,20.26914,85.802694,Harassment,3,Evening,Weekday,Good,Low,828,Police,58
INC00883,Nayapalli,20.297449,85.802606,Stalking,4,Night,Weekend,Good,Medium,882,Community,70
INC00884,Acharya Vihar,20.299779,85.837311,Harassment,3,Morning,Weekend,Poor,Low,1495,Community,62
INC00885,Master Canteen,20.268034,85.840162,Sexual Harassment,5,Night,Weekday,Moderate,Low,1498,Community,98
INC00886,Jaydev Vihar,20.303966,85.817584,Assault on Woman,5,Morning,Weekend,Poor,Medium,278,Community,97
INC00887,Acharya Vihar,20.297969,85.833681,Kidnapping Attempt,5,Evening,Weekend,Good,High,1043,Community,85
INC00888,Master Canteen,20.266843,85.838744,Snatching,3,Evening,Weekday,Good,Low,921,Community,57
INC00889,Master Canteen,20.271069,85.843712,Stalking,4,Evening,Weekday,Poor,Medium,638,Police,93
INC00890,Vani Vihar,20.294342,85.843744,Eve-teasing,2,Night,Weekend,Moderate,High,315,Community,52
INC00891,Infocity,20.346245,85.817015,Harassment,3,Evening,Weekday,Moderate,Medium,1052,Community,60
INC00892,Lingaraj,20.241197,85.832972,Sexual Harassment,5,Evening,Weekday,Poor,Medium,1075,Community,100
INC00893,Pokhariput,20.25482,85.804841,Harassment,3,Evening,Weekend,Good,Medium,878,Community,53
INC00894,CRP Square,20.313269,85.819138,Harassment,3,Night,Weekend,Moderate,High,460,Community,66
INC00895,Lingaraj,20.245243,85.833709,Harassment,3,Evening,Weekend,Good,Low,476,Police,49
INC00896,Nayapalli,20.294781,85.803192,Eve-teasing,2,Night,Weekend,Moderate,Medium,429,Police,56
INC00897,Mancheswar,20.31906,85.865698,Stalking,4,Evening,Weekend,Good,Medium,1362,Community,73
INC00898,Patia,20.354852,85.817385,Harassment,3,Night,Weekend,Good,Low,932,Community,55
INC00899,Jaydev Vihar,20.301833,85.82047,Assault on Woman,5,Morning,Weekend,Poor,High,1218,Police,99
INC00900,Saheed Nagar,20.299514,85.84403,Stalking,4,Evening,Weekday,Good,Low,133,Community,67
INC00901,CRP Square,20.314736,85.821462,Assault on Woman,5,Evening,Weekend,Moderate,Medium,787,Community,90
INC00902,Kalpana Square,20.260317,85.840976,Stalking,4,Evening,Weekday,Good,Medium,1493,Community,67
INC00903,Infocity,20.341623,85.816898,Sexual Harassment,5,Evening,Weekend,Moderate,Medium,1377,Police,89
INC00904,Dumduma,20.261196,85.792739,Assault on Woman,5,Evening,Weekday,Good,Medium,880,Community,85
INC00905,Old Town,20.240484,85.833478,Eve-teasing,2,Night,Weekend,Poor,Low,115,Police,63
INC00906,Khandagiri,20.256087,85.783831,Suspicious Activity,2,Night,Weekday,Moderate,High,949,Community,50
INC00907,Old Town,20.238114,85.835447,Suspicious Activity,2,Evening,Weekday,Good,Medium,980,Community,39
INC00908,Vani Vihar,20.298971,85.843808,Assault on Woman,5,Evening,Weekday,Good,Medium,455,Community,83
